comment_id,video_id,comment_text,comment_date,reply_count,like_count,is_spam_suspected
Ugxkb9OWZzxC2VdcpfR4AaABAg,myhoWUrSP7o,This is a very engaging comment.,2020-12-10,1,1,false
Ugz00CjJLpitp__KNqx4AaABAg,myhoWUrSP7o,This is awesome! Even though I barely understood a word of how you built this.. I'm definitely someone who's hesitant to engage in the comments (but look at me now?) Looking forward to your future videos.,2020-12-10,1,1,false
UgxWyo5seyzpfvSijOR4AaABAg,vQGJvmhpq_s,If u copy someone’s work ur just cheating yourself,2020-12-10,1,2,false
UgwMVvyFKiQhJGjTVfN4AaABAg,_rbrdNTpZGo,Name ---> Bok --Beast of Ken --> Bok',2020-07-27,1,0,false
Ugw4lzpxa5K09-9vOnZ4AaABAg,_rbrdNTpZGo,sir which is best for data visualization Python or Tableau,2020-07-27,2,0,false
Ugz7YORIT7OA0fMTqI94AaABAg,_rbrdNTpZGo,how  about  'deepmonster'?,2020-07-27,0,1,false
UgxEXOW9F-ez-KT9f7l4AaABAg,_rbrdNTpZGo,Zeus,2020-07-27,0,1,false
UgyA5e6R-0_9YHcujwl4AaABAg,rdo8YBasqqA,Thinum Tamang :)  Hey,2020-07-27,0,1,false
Ugx9Bd3g4gmFpwUKjfB4AaABAg,7O4dpR9QMIM,Hey Ken how would I use a combination of 2 models?,2020-07-27,1,1,false
UgwBspIZtZ2rBEiBq5l4AaABAg,rdo8YBasqqA,Oh and btw: Your new environment (with the monitor and the flower) looks *really* nice.',2020-07-27,1,1,false
UgzGG2VAsbupBWjyjlZ4AaABAg,rdo8YBasqqA,Big fan of more LinkedIn reviews in the future! Danny is always posting great stuff!,2020-07-27,1,1,false
UgyqtXRlBcGGdfJ_AMd4AaABAg,rdo8YBasqqA,Sir which MacBook should I buy for data science learning in budget,2020-07-27,1,1,false
Ugxoviur-_Z-LFYsVOt4AaABAg,rdo8YBasqqA,It's great that you have included LinkedIn in your reviews. Although I am a beginner in Data Science and whole Analytics thing but still I would like my GitHub and LinkedIn to be reviewed.,2020-07-27,1,1,false
UgzXZiMicOxMh_sl1E94AaABAg,AqPquogHwq0,So happy to have found this channel. It's like I found a mentor. Thanks for the videos! ❤️,2020-07-27,1,1,false
UgwL9SvaOqUc9pwLJJF4AaABAg,4OZip0cgOho,Man this is just a fantastic video. Thank you so much. Take care :),2020-07-27,1,1,false
UgyemDE-lVuiTkZcNl94AaABAg,agHKuUoMwvY,Learned a lot from this series Ken. Thank you soo much and hope you will add more projects like this in the future. Can you take up a really messy dataset and guide us on the cleaning part as a video?,2020-07-27,1,1,false
UgyH89Ne_Utk8PuOnv94AaABAg,rdo8YBasqqA,What editor do you use? Microsoft visual studio code?,2020-07-27,1,1,false
UgzgxgQQbrRkoMJBT094AaABAg,rdo8YBasqqA,I'm interested,2020-07-27,1,1,false
UgwiHyD2r-COzVf0OWZ4AaABAg,rdo8YBasqqA,Its great you added LinkedIn now I think I would share mine too ☺️☺️,2020-07-27,1,1,false
Ugy8VFKUC9D5I-4pvlR4AaABAg,rdo8YBasqqA,💯🎯,2020-07-27,1,1,true
UgwiiIUtFuVmpkWqD9h4AaABAg,rdo8YBasqqA,please do more of these.,2020-07-27,1,1,false
Ugx2ElUUg2Maq3BV-7p4AaABAg,rdo8YBasqqA,We do lot of projects as a biostatistics student like regression trees and random forests can I put these class projects in github too? Or  should I just focus on posting projects outside classes?,2020-07-27,2,1,false
UgzIYZUr_ca280jP2p54AaABAg,I3FBJdiExcg,The brightness is very high . I cant see the wall clocks...,2020-07-27,2,1,false
UgwY3dTQ4dCQWDhJnm94AaABAg,rdo8YBasqqA,  Thanks.. regards',2020-07-27,2,1,false
UgxzAnRq2uZXMW0kwNB4AaABAg,_rbrdNTpZGo,What are the temperature cpu package for this build idle and at full load,2020-07-27,2,1,false
Ugz2wb1fezjkUo6juQ54AaABAg,rdo8YBasqqA,Ken jee...thats a good review to make us understand what should we do n dont...Thanks for interesting video,2020-07-27,1,2,false
UgwBBfedOaUFCgKY3g54AaABAg,4OZip0cgOho,Great video!,2020-07-27,1,2,false
Ugwpfjv8A7EeAJA5hP14AaABAg,zSwM5uVeylU,Hypothesis testing is basically all of inferential statistics. Which specific tests are most often used by practicing data scientists?,2020-07-27,1,2,false
UgyhQWYhhIdmkDXMwBp4AaABAg,rdo8YBasqqA,i'm interested  :),2020-07-27,1,2,false
Ugw4V6OhGuM3ERCzsul4AaABAg,rdo8YBasqqA,Great video as always dude. Can I ask what monitor you use for doing work? Been thinking about saving for an UltraWide :),2020-07-27,2,2,false
UgzjxZP25Dn-laDcr4Z4AaABAg,rdo8YBasqqA,Pro Data scientists : Buy 4  clocks  😂',2020-07-27,2,9,false
Ugx5b43qHHNJ_rusNY14AaABAg,rdo8YBasqqA,I really appreciate your time and effort 😊',2020-07-27,4,21,false
UgzDEYR1THPDVwvGqNR4AaABAg,YbTMIxjk4hI,Comment :),2020-08-17,1,0,false
UgwtL3NMa0T5RmAtHgp4AaABAg,YbTMIxjk4hI,What constitutes the end of the video? I know some Youtubers put their ads/sponsorships at the end of the video but if someone doesn’t watch that last part of the video because of the ads is that the end of the video? I know the ending screens can take up the last 10 seconds of the video so is it one minute till the end of the video or 10 seconds to the end of the video.,2020-08-17,2,1,false
UgyB-M9WT9Hoajwsu814AaABAg,8igH8qZafpo,5:44 I believe MNIST images are 28x28. So it would be 784 pixels per image',2020-08-17,1,1,false
UgxNvfculvlS1okhTJl4AaABAg,RAMxzqSMDKE,Great video. Can you link the tutorial you mentioned regarding adding the word cloud to an image?,2020-08-17,2,1,false
UgySj9x0Hb1WijkMLHJ4AaABAg,RAMxzqSMDKE,Also gj on updating your GitHub-Readme! ;)',2020-08-17,2,2,false
UgzK3s-uGzoMgrisKc54AaABAg,RAMxzqSMDKE,Word cloud tutorial: https://www.youtube.com/watch?v=k-gin1qfzi0',2020-08-17,0,2,true
UgxIul-Dritm3AKltmd4AaABAg,RAMxzqSMDKE,Please made video on sports analytics,2020-08-17,1,3,false
Ugyqqex2pWUFrQOpuYF4AaABAg,zF_Q2v_9zKY,Thank you so much! Your tutorial is so helpful!!!,2020-04-28,1,1,false
UgwNk2fXiQpDAEX24FN4AaABAg,DW55gaQ_Egk,#Studymotivationalsachinjoshi',2020-04-28,1,1,false
UgwtGRZuCKYlfMTgcVp4AaABAg,DW55gaQ_Egk,Love it. Keep up the great work.,2020-04-28,1,1,false
UgzI61hQm_wg85qcnhN4AaABAg,NCyPY-jfb3I,hell ya,2020-04-28,1,1,false
UgxPmd_W5rHFgevB3Z54AaABAg,DW55gaQ_Egk,Super Helpful . Please do these kinds of videos.,2020-04-28,1,1,false
UgyA23vTqYRvw5X-PXN4AaABAg,SLC5sPZSLY4,I am currently learning machine learning and want to step in cricket analytics part. what all should I start working on to get the right path?,2020-04-28,1,1,false
UgyQGR1ubnoNmj933V94AaABAg,n3vw0M5RrPU,Also want to thank you for your informative videos!',2020-04-28,3,2,false
UgzWWR9tK-e-qsj1XmB4AaABAg,T77uVbLhroQ,Hi!! I was actually struggling on an assignment for hours together and finally encountered your video..it solved my issues within minutes..I immediately subscribed and ended up on this one..Keep doing more videos..You rock!!,2019-09-19,1,0,false
UgxP5p9aokuaEP6nnbx4AaABAg,2OnXytYziF0,Hey what do you recommend about soccer analytics? I’m very interested in it. Any way you could help,2020-12-09,2,1,false
Ugw-MC5aa8wP4njBMal4AaABAg,KHAuuOQui2U,I do have the basic skills..I have started the application..and will keep all this in mind..Will update when I land an internship,2020-12-09,1,1,false
UgwChH8Y0oRI5RnDniV4AaABAg,T77uVbLhroQ,I am a mechanical engineer..of no prior knowledge of DS... Doing project as you suggested from kaggle and making it unique..lets see🤞🤞,2020-12-09,1,0,false
UgyXC9Rkfwuz9z2Z3BZ4AaABAg,myhoWUrSP7o,So cool!!,2020-12-09,1,0,false
UgzS-GVK-mQvVw1m4n94AaABAg,myhoWUrSP7o,Such a cool project. Unfortunate about the Amazon trap. Jeff is good. Too good.,2020-12-09,1,1,false
UgyBOdxtUdBNMHhjgWJ4AaABAg,myhoWUrSP7o,This is exactly the type of video I enjoy watching :)',2020-12-09,1,2,false
UgyCUa4kxOYlHKDLGkt4AaABAg,oHUD2T_VXfI,I know I’m 3 months late but I think it would be cool to answer comments but only good questions 😁 choose wisely,2020-12-09,1,1,false
UgxXRFZBwlyx2udKaqp4AaABAg,zSwM5uVeylU,What I do is do a project..Use a library for doing what you want..and then go back To see how the library works whats the maths and the research behind it.. Because of this you always Have a example to relate to..,2020-12-09,1,3,false
UgxD68qpa7yzFObZf0B4AaABAg,4OZip0cgOho,I studied BBA(UG) can i study data science,2021-07-01,2,1,false
UgxOa7tU7zc1XbRB9dl4AaABAg,q8cEt8gj3zY,Started following the How to get started 66DaysOfData. First video. Thanks a lot.,2021-07-01,1,1,false
UgwlESyitwDHn6OkatB4AaABAg,Q9FjwzKFPuM,Do you know which one is the cheapest Masters Data Science school?,2020-07-25,1,0,false
UgyXnDbXXHdx-sZeUGN4AaABAg,_rbrdNTpZGo,Cool,2020-07-25,0,1,false
UgyK0RcTgVy0-UwHsud4AaABAg,_rbrdNTpZGo,'''Enzo'' because that thing is as fast as a Ferrari',2020-07-25,0,1,false
Ugyw2TIIP1hnJXG17B54AaABAg,_rbrdNTpZGo,'How about ''Nix'' simple yet edgy?',2020-07-25,0,1,false
UgwvoJ5jXRCvpJHKbfd4AaABAg,_rbrdNTpZGo,you should name it Yeager. It's from Attack on Titan anime,2020-07-25,0,1,false
Ugw3dyY_zdoHG5OH65J4AaABAg,_rbrdNTpZGo,'Amazing workstation and NVIDIA really got stuff to work on.  I will suggest the name ''Predator'' or as you are sports analytics I will suggest ''Jordan Beast'' or '' Bolt''',2020-07-25,0,1,false
UgwfR-f_lOxm2_nnw694AaABAg,_rbrdNTpZGo,cheers!!',2020-07-25,0,1,false
UgwnTVlCj75SIaTHLm94AaABAg,_rbrdNTpZGo,Datsmon or DTSJee or DataJee,2020-07-25,0,1,false
UgwroIKcadFvzN8URaR4AaABAg,_rbrdNTpZGo,Anton,2020-07-25,0,1,false
Ugxt7kISQv1xzK-GAUR4AaABAg,_rbrdNTpZGo,Maajin !!! Buuu :),2020-07-25,0,1,false
UgyNecyabrPCjPBWlth4AaABAg,_rbrdNTpZGo,'You should call it ''Shredder'' because it will shred the data!',2020-07-25,0,1,false
UgyPzD5fzKbkfgr-2jZ4AaABAg,_rbrdNTpZGo,samaritan,2020-07-25,0,1,false
UgzlQmeUilxPmqe26Up4AaABAg,_rbrdNTpZGo,name it Jee Jee,2020-07-25,0,1,false
UgwduVcfwhAQtAPtAQl4AaABAg,_rbrdNTpZGo,Frn : woaahhhhhhhh!!!!',2020-07-25,0,1,false
UgxqBnnELOGjTrsVrkp4AaABAg,_rbrdNTpZGo,GKen as 1. There's your name 2. Acronym for Global Knowledge Exchange Network,2020-07-25,0,1,false
UgxXZDIYnS7AKXuvLJN4AaABAg,_rbrdNTpZGo,Hey Ken! This was a fun video. I’d say you name it “Stormbreaker” since your last computer was named after Thor’s hammer!,2020-07-25,0,1,false
UgwzcscIpjGsjrhgi9V4AaABAg,_rbrdNTpZGo,'Call it ''TITANIC''',2020-07-25,0,1,false
Ugxd3yar_bPyvewRXzV4AaABAg,742LQ38OioU,You Guys are the best! 💪💯,2020-07-25,1,1,false
UgzSh3ndCboDdq3uEQN4AaABAg,742LQ38OioU,Is it possible to release these podcasts on spotify,2020-07-25,1,1,false
UgysfjSLtOVxHlVn2h14AaABAg,4OZip0cgOho,In the age of 27 can I learn data science and also I will get job?,2020-07-25,1,1,false
UgxiC4pkjMiXa7G60YR4AaABAg,_rbrdNTpZGo,Hey Ken!!Just love your content dude. I am 19.I just wanted you to ask How to keep consistency? I love this field and currently learning python. I like it. But it gets intimidating there is so much more to learn and know. How do I keep going? I know it's a long journey. How did you keep the patience and consistency?,2020-07-25,2,1,false
UgyGjXhpaxwrLBdLuC14AaABAg,GmW4F6MHqqs,i have problem with glassdoor_scrapper module. it said that there is no module in there. what should i do about that?,2020-07-25,2,1,false
UgzOSuJrVg-uF8k8EzB4AaABAg,xjhW1rSQeik,I already know programming in python. And am interested in data science. Can u suggest what to do next? Like do I need to learn about machine learning and deep learning and neural networks in that order or if not then which order is more preferable?,2020-07-25,4,1,false
Ugw0mvpTGhsmWFu7mM94AaABAg,_rbrdNTpZGo,Name it ODIN,2020-07-25,0,2,false
UgypsNosTtpFtZxf2sZ4AaABAg,_rbrdNTpZGo,'''Zamasu'' from the Dragon ball super series🔥',2020-07-25,0,5,false
UgxX7-VtgUBsp5Z5baZ4AaABAg,yukdXV9LR48,wow! u actually took the time to answer every single question! what a boss,2020-07-25,1,5,false
UgwzQ3jZB1jCyrV8KSt4AaABAg,n3vw0M5RrPU,8:08,2020-12-01,0,3,false
Ugxq-Roeo-FMxdAxZld4AaABAg,XGBigjVy2Eo,2:00 good idea,2020-12-01,1,1,false
UgwZEMVhRZewmi-IsvN4AaABAg,Q9FjwzKFPuM,Concise and informative sharing!!! Thanks,2020-12-01,1,1,false
UgxdqD434gGEarnTgH14AaABAg,I3FBJdiExcg,What keyboard do you use?,2020-12-01,2,1,false
Ugz-jNf6AoM1eGEyryp4AaABAg,8igH8qZafpo,This clip is your best clip that suits me 😎thx bro,2020-12-01,3,1,false
UgxONwC5AYe0LNpB3s94AaABAg,5v_ulmGv-gc,The best advice he stressed : Go and get your hands dirty with data.,2021-03-05,1,1,false
UgyrGjWzXl_95praYhF4AaABAg,SVtRsDhHlDk,I agree with you 100%,2021-03-05,1,1,false
UgzSQF7FroLJkovY7S14AaABAg,Fs_LG5Y8GIU,Thank you for solving my problem for to become a data scientist without having computer.,2021-03-05,1,2,false
Ugwx3nNdAGwpmQ1s-_p4AaABAg,a3VWq9smqhM,Leaning into the frustration and boredom  at times - working on that now,2021-03-05,1,3,false
UgwoHugxMZtQhnEHi8F4AaABAg,AxP1CL0yaFQ,I think R may be useful these days as there many predictions and research is on COVID.',2021-03-05,2,4,false
UgxKmYGpxHLIt-u-vdB4AaABAg,XjC3FPL-S78,Hola hola,2020-06-12,0,0,false
UgypiQagG3ibk_4d8hN4AaABAg,txR8_jGi0Ls,Komentarz dla statystyk :D żółć,2020-06-12,0,0,false
UgxVJrTFxKUZAgobcQt4AaABAg,BZFfNwj7JhE,Love this series 👍👍,2020-06-12,0,0,false
Ugye42WNoNMM1DmTpoJ4AaABAg,XjC3FPL-S78,Just sharing with you this crazy ideas ;-) Ciao!',2020-06-12,0,0,false
Ugw4YxuiQuFCq4KxDq54AaABAg,XjC3FPL-S78,What r u doing guys?? Just press the like button... He's fucking amazing❤️❤️,2020-06-12,0,0,false
Ugzj2YAaK-5vCQI8wgl4AaABAg,mR2NCRgtLPE,hahahahahahhahahahhahahahahhahah,2020-06-12,0,0,false
UgzZnYcn7l5S9-x6CRR4AaABAg,XjC3FPL-S78,Thank you very much.,2020-06-12,1,0,false
UgxYOJC_U3CXnEMRQDZ4AaABAg,XjC3FPL-S78,Thank you very much for making me realize I'm not the only one facing these hurdles.,2020-06-12,1,0,false
UgzXOs9lEus_7b5T4ux4AaABAg,txR8_jGi0Ls,I sent you an email about a possible collaboration for your #ProjectReview series. Look forward to chatting with you more.',2020-06-12,1,0,false
UgwlrdInCvlz5MIP7Hh4AaABAg,XjC3FPL-S78,4. Kaggle',2020-06-12,1,0,false
Ugz1RvIsI0C60pen_Wl4AaABAg,XjC3FPL-S78,Thumbs up to the rubiks cube analogy,2020-06-12,1,0,false
UgwywiZI9terkO3pvSJ4AaABAg,HJH0gfY6EUg,Looking to hearing from you soon',2020-06-12,1,0,false
UgyJhuJp7R8Oty0VayF4AaABAg,XjC3FPL-S78,A video of yours (where you mentioned accountability) popped up in my YouTube feed after I missed a week or 2 of online data science class 😂. This video gave me at least enough confidence to continue.Thanks alot (from the Philippines).,2020-06-12,1,0,false
UgzJsulxlfPGyBjn4_p4AaABAg,XjC3FPL-S78,Congratulations on 50k subscription... Eagerly waiting for next videos as well,2020-06-12,1,0,false
UgwZjIMVuAGtjdNBVPh4AaABAg,XjC3FPL-S78,100% did not see that Rubix cube coming 😂,2020-06-12,1,0,false
UgzXAHhamsLlaeRZFZF4AaABAg,Z_KFh-HqaBA,Great video! Though is it possible for me coming from finance background to have a work in Data Science?,2020-06-12,1,0,false
Ugy8vZhhEOWAT9lqu154AaABAg,XjC3FPL-S78,Following him since 4k subs❤️❤️❤️,2020-06-12,1,0,false
UgwmZsSa09oWaBR0aDJ4AaABAg,XjC3FPL-S78,100k in the next 2 months Bet it......,2020-06-12,1,0,false
UgxmkOJ2z4sF7fJMSnt4AaABAg,4yI3vVe0Jos,the scaling data.',2020-06-12,1,0,false
UgyLnRbCY08cfLb24RV4AaABAg,XjC3FPL-S78,Amazing video...I also believe in divide and conquer approach...which always works,2020-06-12,1,0,false
UgzClC2yf0jXq6hTiGF4AaABAg,Q9FjwzKFPuM,Is it any good?. I'll need your advice sir Ken',2020-06-12,1,0,false
UgxXDqb15C0PMBdZQiB4AaABAg,mR2NCRgtLPE,So good,2020-06-12,1,0,false
UgwgYOVTJVgu0QwhmKB4AaABAg,Ip50cXvpWY4,Will it be safe for beginners like me ?,2020-06-12,1,0,false
UgzlDu5_R27yH998HI14AaABAg,XjC3FPL-S78,Thank You Ken. Your videos are really helping me to change my perception towards this new challenge. More power to you man!,2020-06-12,1,0,false
UgxUaEIvBMCvWkSa7vN4AaABAg,XjC3FPL-S78,Hi Ken! Thank you for your video! To be honest I have literally watched almost all your videos and get excited when ever you post a video. Can you make another series on Data science projects like you did previously?  Thank you!,2020-06-12,1,0,false
UgzrFUuBxu1w1CFcz9V4AaABAg,XjC3FPL-S78,I liked what you said about focusing on the individual steps without looking up too often - I look up to check my progress too frequently and end up feeling overwhelmed about how much is still left to learn. Thanks Ken!,2020-06-12,1,0,false
Ugxa84W5OJuZ95dbPHd4AaABAg,XjC3FPL-S78,Hi. Thank you for this video. Myself I’m a undergrad majoring in  business information systems. I’ve been trying watching videos on data science and etc. I’m still trying to navigate what I want to do in the future with my major. Also I’ve been getting my certifications and areas in data science and cyber security too.,2020-06-12,1,0,false
Ugw2Ss6F899CwnCeEEB4AaABAg,XjC3FPL-S78,Ken thank you so much for this video. All of the advice given are so valuable and I really needed to hear them. Thank you for all your amazing content.,2020-06-12,1,0,false
UgzqkewI059jg5ysbQd4AaABAg,8igH8qZafpo,Dude looks like a better looking Elon Musk.,2020-06-12,2,0,false
UgyvvvZy3KxEcg97KF14AaABAg,4OZip0cgOho,I want to swith my career in to AI/machine learning field. I did IBM Data science certification. Can you you please tell which online course should I take next to have practical knowledge. I have learnt basics of python,2020-06-12,2,0,false
UgyL6qO4la8tX0AVIHF4AaABAg,XjC3FPL-S78,Hello sir you're a sports analyst know i have one idea regarding duck worth Lewis method how i can contact you for sharing the idea plz reply sir,2020-06-12,2,0,false
UgyImqaIskVYrrv-AxF4AaABAg,4OZip0cgOho,Hey ! can you upload some videos on how to start and be much familiar with kaggle ? would really appreciate that !,2020-06-12,2,0,false
UgwhsRfBcYW6iLSZr8N4AaABAg,4OZip0cgOho,Thanks a lot for sharing.. I am a graphic designer strong with design visual skills frm media background 10 years.. What job profile would be best for me then here to learn????. Also Many industries have age criteria after certain age then dont hire u. How does age factors work here  when a old 45 age fresher works under 25 age experienced person???,2020-06-12,2,0,false
Ugze9-1kibTThfpl5_14AaABAg,txR8_jGi0Ls,hands down probably the best portfolio video ever.,2020-06-12,1,1,false
UgyY__3VQSJieWYJoFN4AaABAg,irjTWNV0eAY,Thanks!,2020-06-12,1,1,false
UgwFtGyX2UgQB6_Q7YB4AaABAg,XjC3FPL-S78,Regards🙂',2020-06-12,2,1,false
UgxgUBP-MIANpX_4CLV4AaABAg,XjC3FPL-S78,It would be really helpful.',2020-06-12,1,2,false
UgznVI1_T0FTah9PVgp4AaABAg,XjC3FPL-S78,Always giving the useful advice.,2020-06-12,1,2,false
UgxPFx4kCWk_y9QNUTF4AaABAg,XjC3FPL-S78,Thanks for doing a Webinar with Krish Naik,2020-06-12,2,3,false
UgzCML3lLvFVK52_ekt4AaABAg,XjC3FPL-S78,47% Discount on 365 Data Science (Affiliate Link): https://365datascience.pxf.io/Z7gXQ',2020-06-12,2,14,true
Ugxe89zHBCz86__sIMR4AaABAg,VN12ZPFsApM,These videos are definitely reducing my studying anxiety haha. It's good to know that the struggle is normal and not something to be intimidated by.,2020-01-13,1,13,false
UgyrinbJohDoXhkcxu54AaABAg,VN12ZPFsApM,THANK YOU SO MUCH',2020-01-13,1,1,false
UgxT2RUS_FunUM-Xqdh4AaABAg,xjhW1rSQeik,Thanks for the video sir. Im currently working on my masters degree in Statistics/Data science. Do you think it is likely I could get a job as a data scientist when I graduate? Or is it more likely i will need to start off as an analyst or something similar? Thanks again!,2021-02-07,1,1,false
Ugxm6Jn-SyCGUbf2Fkx4AaABAg,a-Syoa9mPhM,#66daysofdata',2021-02-07,1,1,false
UgzO45UqLEaW82PXLVp4AaABAg,yukdXV9LR48,“Data Science is much about what’s going into the model as the actual selection and the things that you choose” wise words!!!  #66daysofdata',2021-02-07,1,1,false
Ugz8Xa_k1r9WgYoQYQN4AaABAg,4OZip0cgOho,On my way to the top.',2021-02-07,1,1,false
UgzJpF9U63WDh8IGBD14AaABAg,Ip50cXvpWY4,Thank you so much my man,2021-02-07,1,2,false
Ugz2qewXDjobE24ZwDd4AaABAg,n3vw0M5RrPU,Thank you Ken..!',2021-02-07,1,5,false
UgwZaP5wq5zlDVqH__d4AaABAg,4039x4r-hGE,Thanks for the great initiative Ken...,2021-02-07,2,3,false
Ugzo7kqroImL4Q2KI3x4AaABAg,yUrrf3Pm33s,These 3 techniques will really make an impact on me to go ahead. Problem identification is a very much important skill in data science.,2021-02-07,2,3,false
Ugxj7exP_7WLh_-8ckt4AaABAg,KHAuuOQui2U,Sir I got selected for data scientist internship.in that  internship  they will calculate performance evaluation ... please give me some suggestions sir.. what are courses are most useful for data scientist job,2022-01-16,1,1,false
UgzLGLP39g-aBn28Ir54AaABAg,rEWPqw6rMGI,Both ad campaign are good 🙌😂 like In 1st case ppl will impacted by doctors advice and in 2nd case 25% off🙃,2022-01-16,1,2,false
